lon_bin,lon_freq,lon_cfreq,lon_%tot,Category,lat_bin,lat_freq,lat_cfreq,lat_%tot,Category_lat
89.1,0,52,46.42857143,Thinned 2,,,,,
89.2,0,52,46.42857143,Thinned 2,,,,,
89.3,0,52,46.42857143,Thinned 2,,,,,
89.4,0,52,46.42857143,Thinned 2,,,,,
89.5,0,52,46.42857143,Thinned 2,,,,,
89.6,0,52,46.42857143,Thinned 2,,,,,
89.7,0,52,46.42857143,Thinned 2,,,,,
89.8,0,52,46.42857143,Thinned 2,,,,,
89.9,0,52,46.42857143,Thinned 2,,,,,
90,0,52,46.42857143,Thinned 2,,,,,
90.1,0,52,46.42857143,Thinned 2,,,,,
90.2,0,52,46.42857143,Thinned 2,,,,,
90.3,0,52,46.42857143,Thinned 2,,,,,
90.4,0,52,46.42857143,Thinned 2,,,,,
90.5,0,52,46.42857143,Thinned 2,,,,,
90.6,0,52,46.42857143,Thinned 2,,,,,
90.7,0,52,46.42857143,Thinned 2,,,,,
90.8,0,52,46.42857143,Thinned 2,,,,,
90.9,0,52,46.42857143,Thinned 2,,,,,
91,0,52,46.42857143,Thinned 2,,,,,
91.1,0,52,46.42857143,Thinned 2,,,,,
91.2,0,52,46.42857143,Thinned 2,,,,,
91.3,0,52,46.42857143,Thinned 2,,,,,
91.4,0,52,46.42857143,Thinned 2,,,,,
91.5,0,52,46.42857143,Thinned 2,,,,,
91.6,0,52,46.42857143,Thinned 2,,,,,
91.7,0,52,46.42857143,Thinned 2,,,,,
91.8,0,52,46.42857143,Thinned 2,,,,,
91.9,0,52,46.42857143,Thinned 2,,,,,
92,0,52,46.42857143,Thinned 2,,,,,
92.1,0,52,46.42857143,Thinned 2,,,,,
92.2,0,52,46.42857143,Thinned 2,,,,,
92.3,0,52,46.42857143,Thinned 2,,,,,
92.4,0,52,46.42857143,Thinned 2,,,,,
92.5,0,52,46.42857143,Thinned 2,,,,,
92.6,1,53,47.32142857,Thinned 2,,,,,
92.7,0,53,47.32142857,Thinned 2,,,,,
92.8,0,53,47.32142857,Thinned 2,,,,,
92.9,0,53,47.32142857,Thinned 2,,,,,
93,0,53,47.32142857,Thinned 2,,,,,
93.1,5,58,51.78571429,Thinned 2,,,,,
93.2,0,58,51.78571429,Thinned 2,,,,,
93.3,0,58,51.78571429,Thinned 2,,,,,
93.4,0,58,51.78571429,Thinned 2,,,,,
93.5,0,58,51.78571429,Thinned 2,,,,,
93.6,0,58,51.78571429,Thinned 2,,,,,
93.7,0,58,51.78571429,Thinned 2,,,,,
93.8,0,58,51.78571429,Thinned 2,,,,,
93.9,0,58,51.78571429,Thinned 2,,,,,
94,0,58,51.78571429,Thinned 2,,,,,
94.1,0,58,51.78571429,Thinned 2,,,,,
94.2,0,58,51.78571429,Thinned 2,,,,,
94.3,0,58,51.78571429,Thinned 2,,,,,
94.4,0,58,51.78571429,Thinned 2,,,,,
94.5,0,58,51.78571429,Thinned 2,,,,,
94.6,0,58,51.78571429,Thinned 2,,,,,
94.7,0,58,51.78571429,Thinned 2,,,,,
94.8,0,58,51.78571429,Thinned 2,,,,,
94.9,0,58,51.78571429,Thinned 2,,,,,
95,0,58,51.78571429,Thinned 2,,,,,
95.1,0,58,51.78571429,Thinned 2,,,,,
95.2,0,58,51.78571429,Thinned 2,,,,,
95.3,2,60,53.57142857,Thinned 2,,,,,
95.4,3,63,56.25,Thinned 2,,,,,
95.5,0,63,56.25,Thinned 2,,,,,
95.6,0,63,56.25,Thinned 2,,,,,
95.7,0,63,56.25,Thinned 2,,,,,
95.8,0,63,56.25,Thinned 2,,,,,
95.9,0,63,56.25,Thinned 2,,,,,
96,0,63,56.25,Thinned 2,,,,,
96.1,0,63,56.25,Thinned 2,,,,,
96.2,0,63,56.25,Thinned 2,,,,,
96.3,0,63,56.25,Thinned 2,,,,,
96.4,0,63,56.25,Thinned 2,,,,,
96.5,0,63,56.25,Thinned 2,,,,,
96.6,0,63,56.25,Thinned 2,,,,,
96.7,0,63,56.25,Thinned 2,,,,,
96.8,0,63,56.25,Thinned 2,,,,,
96.9,0,63,56.25,Thinned 2,,,,,
97,0,63,56.25,Thinned 2,,,,,
97.1,0,63,56.25,Thinned 2,,,,,
97.2,0,63,56.25,Thinned 2,,,,,
97.3,0,63,56.25,Thinned 2,,,,,
97.4,0,63,56.25,Thinned 2,,,,,
97.5,0,63,56.25,Thinned 2,,,,,
97.6,0,63,56.25,Thinned 2,,,,,
97.7,0,63,56.25,Thinned 2,,,,,
97.8,0,63,56.25,Thinned 2,,,,,
97.9,0,63,56.25,Thinned 2,,,,,
98,0,63,56.25,Thinned 2,,,,,
98.1,0,63,56.25,Thinned 2,,,,,
98.2,0,63,56.25,Thinned 2,,,,,
98.3,0,63,56.25,Thinned 2,,,,,
98.4,0,63,56.25,Thinned 2,,,,,
98.5,0,63,56.25,Thinned 2,,,,,
98.6,0,63,56.25,Thinned 2,,,,,
98.7,0,63,56.25,Thinned 2,,,,,
98.8,0,63,56.25,Thinned 2,,,,,
98.9,0,63,56.25,Thinned 2,,,,,
99,0,63,56.25,Thinned 2,,,,,
99.1,0,63,56.25,Thinned 2,,,,,
99.2,0,63,56.25,Thinned 2,,,,,
99.3,0,63,56.25,Thinned 2,,,,,
99.4,0,63,56.25,Thinned 2,,,,,
99.5,0,63,56.25,Thinned 2,,,,,
99.6,0,63,56.25,Thinned 2,,,,,
99.7,0,63,56.25,Thinned 2,,,,,
99.8,0,63,56.25,Thinned 2,,,,,
99.9,0,63,56.25,Thinned 2,,,,,
100,0,63,56.25,Thinned 2,,,,,
100.1,0,63,56.25,Thinned 2,,,,,
100.2,0,63,56.25,Thinned 2,,,,,
100.3,0,63,56.25,Thinned 2,,,,,
100.4,0,63,56.25,Thinned 2,,,,,
100.5,0,63,56.25,Thinned 2,,,,,
100.6,0,63,56.25,Thinned 2,,,,,
100.7,0,63,56.25,Thinned 2,,,,,
100.8,0,63,56.25,Thinned 2,,,,,
100.9,0,63,56.25,Thinned 2,,,,,
101,0,63,56.25,Thinned 2,,,,,
101.1,0,63,56.25,Thinned 2,,,,,
101.2,0,63,56.25,Thinned 2,,,,,
101.3,0,63,56.25,Thinned 2,,,,,
101.4,0,63,56.25,Thinned 2,,,,,
101.5,0,63,56.25,Thinned 2,,,,,
101.6,0,63,56.25,Thinned 2,,,,,
101.7,0,63,56.25,Thinned 2,,,,,
101.8,0,63,56.25,Thinned 2,,,,,
101.9,0,63,56.25,Thinned 2,,,,,
102,0,63,56.25,Thinned 2,,,,,
102.1,0,63,56.25,Thinned 2,,,,,
102.2,0,63,56.25,Thinned 2,,,,,
102.3,0,63,56.25,Thinned 2,,,,,
102.4,0,63,56.25,Thinned 2,,,,,
102.5,0,63,56.25,Thinned 2,,,,,
102.6,0,63,56.25,Thinned 2,,,,,
102.7,0,63,56.25,Thinned 2,,,,,
102.8,0,63,56.25,Thinned 2,,,,,
102.9,0,63,56.25,Thinned 2,,,,,
103,0,63,56.25,Thinned 2,,,,,
103.1,0,63,56.25,Thinned 2,,,,,
103.2,0,63,56.25,Thinned 2,,,,,
103.3,0,63,56.25,Thinned 2,,,,,
103.4,0,63,56.25,Thinned 2,,,,,
103.5,0,63,56.25,Thinned 2,,,,,
103.6,0,63,56.25,Thinned 2,,,,,
103.7,0,63,56.25,Thinned 2,,,,,
103.8,0,63,56.25,Thinned 2,,,,,
103.9,0,63,56.25,Thinned 2,,,,,
104,0,63,56.25,Thinned 2,,,,,
104.1,0,63,56.25,Thinned 2,,,,,
104.2,0,63,56.25,Thinned 2,,,,,
104.3,0,63,56.25,Thinned 2,,,,,
104.4,0,63,56.25,Thinned 2,,,,,
104.5,0,63,56.25,Thinned 2,,,,,
104.6,0,63,56.25,Thinned 2,,,,,
104.7,0,63,56.25,Thinned 2,,,,,
104.8,0,63,56.25,Thinned 2,,,,,
104.9,0,63,56.25,Thinned 2,,,,,
105,0,63,56.25,Thinned 2,,,,,
105.1,0,63,56.25,Thinned 2,,,,,
105.2,0,63,56.25,Thinned 2,,,,,
105.3,0,63,56.25,Thinned 2,,,,,
105.4,0,63,56.25,Thinned 2,,,,,
105.5,0,63,56.25,Thinned 2,,,,,
105.6,0,63,56.25,Thinned 2,,,,,
105.7,0,63,56.25,Thinned 2,,,,,
105.8,0,63,56.25,Thinned 2,,,,,
105.9,0,63,56.25,Thinned 2,,,,,
106,0,63,56.25,Thinned 2,,,,,
106.1,0,63,56.25,Thinned 2,,,,,
106.2,0,63,56.25,Thinned 2,,,,,
106.3,0,63,56.25,Thinned 2,,,,,
106.4,0,63,56.25,Thinned 2,,,,,
106.5,0,63,56.25,Thinned 2,,,,,
106.6,0,63,56.25,Thinned 2,,,,,
106.7,0,63,56.25,Thinned 2,,,,,
106.8,0,63,56.25,Thinned 2,,,,,
106.9,0,63,56.25,Thinned 2,,,,,
107,0,63,56.25,Thinned 2,,,,,
107.1,0,63,56.25,Thinned 2,,,,,
107.2,0,63,56.25,Thinned 2,,,,,
107.3,0,63,56.25,Thinned 2,,,,,
107.4,0,63,56.25,Thinned 2,,,,,
107.5,0,63,56.25,Thinned 2,,,,,
107.6,0,63,56.25,Thinned 2,,,,,
107.7,0,63,56.25,Thinned 2,,,,,
107.8,0,63,56.25,Thinned 2,,,,,
107.9,0,63,56.25,Thinned 2,,,,,
108,0,63,56.25,Thinned 2,,,,,
108.1,0,63,56.25,Thinned 2,,,,,
108.2,0,63,56.25,Thinned 2,,,,,
108.3,0,63,56.25,Thinned 2,,,,,
108.4,0,63,56.25,Thinned 2,,,,,
108.5,0,63,56.25,Thinned 2,,,,,
108.6,0,63,56.25,Thinned 2,,,,,
108.7,0,63,56.25,Thinned 2,,,,,
108.8,0,63,56.25,Thinned 2,,,,,
108.9,0,63,56.25,Thinned 2,,,,,
109,0,63,56.25,Thinned 2,,,,,
109.1,0,63,56.25,Thinned 2,,,,,
109.2,0,63,56.25,Thinned 2,,,,,
109.3,0,63,56.25,Thinned 2,,,,,
109.4,0,63,56.25,Thinned 2,,,,,
109.5,0,63,56.25,Thinned 2,,,,,
109.6,0,63,56.25,Thinned 2,,,,,
109.7,0,63,56.25,Thinned 2,,,,,
109.8,0,63,56.25,Thinned 2,,,,,
109.9,0,63,56.25,Thinned 2,,,,,
110,0,63,56.25,Thinned 2,,,,,
110.1,0,63,56.25,Thinned 2,,,,,
110.2,2,65,58.03571429,Thinned 2,,,,,
110.3,1,66,58.92857143,Thinned 2,,,,,
110.4,3,69,61.60714286,Thinned 2,,,,,
110.5,4,73,65.17857143,Thinned 2,,,,,
110.6,2,75,66.96428571,Thinned 2,,,,,
110.7,0,75,66.96428571,Thinned 2,,,,,
110.8,0,75,66.96428571,Thinned 2,,,,,
110.9,0,75,66.96428571,Thinned 2,,,,,
111,0,75,66.96428571,Thinned 2,,,,,
111.1,0,75,66.96428571,Thinned 2,,,,,
111.2,0,75,66.96428571,Thinned 2,,,,,
111.3,0,75,66.96428571,Thinned 2,,,,,
111.4,0,75,66.96428571,Thinned 2,,,,,
111.5,0,75,66.96428571,Thinned 2,,,,,
111.6,0,75,66.96428571,Thinned 2,,,,,
111.7,0,75,66.96428571,Thinned 2,,,,,
111.8,0,75,66.96428571,Thinned 2,,,,,
111.9,0,75,66.96428571,Thinned 2,,,,,
112,0,75,66.96428571,Thinned 2,,,,,
112.1,0,75,66.96428571,Thinned 2,,,,,
112.2,0,75,66.96428571,Thinned 2,,,,,
112.3,0,75,66.96428571,Thinned 2,,,,,
112.4,0,75,66.96428571,Thinned 2,,,,,
112.5,0,75,66.96428571,Thinned 2,,,,,
112.6,0,75,66.96428571,Thinned 2,,,,,
112.7,0,75,66.96428571,Thinned 2,,,,,
112.8,0,75,66.96428571,Thinned 2,,,,,
112.9,0,75,66.96428571,Thinned 2,,,,,
113,0,75,66.96428571,Thinned 2,,,,,
113.1,0,75,66.96428571,Thinned 2,,,,,
113.2,0,75,66.96428571,Thinned 2,,,,,
113.3,0,75,66.96428571,Thinned 2,,,,,
113.4,0,75,66.96428571,Thinned 2,,,,,
113.5,0,75,66.96428571,Thinned 2,,,,,
113.6,0,75,66.96428571,Thinned 2,,,,,
113.7,0,75,66.96428571,Thinned 2,,,,,
113.8,0,75,66.96428571,Thinned 2,,,,,
113.9,4,79,70.53571429,Thinned 2,,,,,
114,3,82,73.21428571,Thinned 2,,,,,
114.1,0,82,73.21428571,Thinned 2,,,,,
114.2,0,82,73.21428571,Thinned 2,,,,,
114.3,0,82,73.21428571,Thinned 2,,,,,
114.4,0,82,73.21428571,Thinned 2,,,,,
114.5,0,82,73.21428571,Thinned 2,,,,,
114.6,0,82,73.21428571,Thinned 2,,,,,
114.7,0,82,73.21428571,Thinned 2,,,,,
114.8,0,82,73.21428571,Thinned 2,,,,,
114.9,0,82,73.21428571,Thinned 2,,,,,
115,0,82,73.21428571,Thinned 2,,,,,
115.1,0,82,73.21428571,Thinned 2,,,,,
115.2,0,82,73.21428571,Thinned 2,,,,,
115.3,0,82,73.21428571,Thinned 2,,,,,
115.4,0,82,73.21428571,Thinned 2,,,,,
115.5,0,82,73.21428571,Thinned 2,,,,,
115.6,0,82,73.21428571,Thinned 2,,,,,
115.7,0,82,73.21428571,Thinned 2,,,,,
115.8,0,82,73.21428571,Thinned 2,,,,,
115.9,0,82,73.21428571,Thinned 2,,,,,
116,1,83,74.10714286,Thinned 2,,,,,
116.1,1,84,75,Thinned 2,,,,,
116.2,0,84,75,Thinned 2,,,,,
116.3,0,84,75,Thinned 2,,,,,
116.4,0,84,75,Thinned 2,,,,,
116.5,0,84,75,Thinned 2,,,,,
116.6,0,84,75,Thinned 2,,,,,
116.7,1,85,75.89285714,Thinned 2,,,,,
116.8,1,86,76.78571429,Thinned 2,,,,,
116.9,0,86,76.78571429,Thinned 2,,,,,
117,0,86,76.78571429,Thinned 2,,,,,
117.1,0,86,76.78571429,Thinned 2,,,,,
117.2,0,86,76.78571429,Thinned 2,,,,,
117.3,0,86,76.78571429,Thinned 2,,,,,
117.4,0,86,76.78571429,Thinned 2,,,,,
117.5,0,86,76.78571429,Thinned 2,,,,,
117.6,0,86,76.78571429,Thinned 2,,,,,
117.7,0,86,76.78571429,Thinned 2,,,,,
117.8,0,86,76.78571429,Thinned 2,,,,,
117.9,0,86,76.78571429,Thinned 2,,,,,
118,0,86,76.78571429,Thinned 2,,,,,
118.1,0,86,76.78571429,Thinned 2,,,,,
118.2,0,86,76.78571429,Thinned 2,,,,,
118.3,0,86,76.78571429,Thinned 2,,,,,
118.4,0,86,76.78571429,Thinned 2,,,,,
118.5,0,86,76.78571429,Thinned 2,,,,,
118.6,0,86,76.78571429,Thinned 2,,,,,
118.7,0,86,76.78571429,Thinned 2,,,,,
118.8,0,86,76.78571429,Thinned 2,,,,,
118.9,0,86,76.78571429,Thinned 2,,,,,
119,0,86,76.78571429,Thinned 2,,,,,
119.1,0,86,76.78571429,Thinned 2,,,,,
119.2,0,86,76.78571429,Thinned 2,,,,,
119.3,1,87,77.67857143,Thinned 2,,,,,
119.4,1,88,78.57142857,Thinned 2,,,,,
119.5,0,88,78.57142857,Thinned 2,,,,,
119.6,0,88,78.57142857,Thinned 2,,,,,
119.7,0,88,78.57142857,Thinned 2,,,,,
119.8,0,88,78.57142857,Thinned 2,,,,,
119.9,0,88,78.57142857,Thinned 2,,,,,
120,0,88,78.57142857,Thinned 2,,,,,
120.1,0,88,78.57142857,Thinned 2,,,,,
120.2,0,88,78.57142857,Thinned 2,,,,,
120.3,0,88,78.57142857,Thinned 2,,,,,
120.4,0,88,78.57142857,Thinned 2,,,,,
120.5,0,88,78.57142857,Thinned 2,,,,,
120.6,0,88,78.57142857,Thinned 2,,,,,
120.7,0,88,78.57142857,Thinned 2,,,,,
120.8,0,88,78.57142857,Thinned 2,,,,,
120.9,0,88,78.57142857,Thinned 2,,,,,
121,0,88,78.57142857,Thinned 2,,,,,
121.1,0,88,78.57142857,Thinned 2,,,,,
121.2,0,88,78.57142857,Thinned 2,,,,,
121.3,0,88,78.57142857,Thinned 2,,,,,
121.4,0,88,78.57142857,Thinned 2,,,,,
121.5,0,88,78.57142857,Thinned 2,,,,,
121.6,0,88,78.57142857,Thinned 2,,,,,
121.7,0,88,78.57142857,Thinned 2,,,,,
121.8,0,88,78.57142857,Thinned 2,,,,,
121.9,0,88,78.57142857,Thinned 2,,,,,
122,0,88,78.57142857,Thinned 2,,,,,
122.1,0,88,78.57142857,Thinned 2,,,,,
122.2,0,88,78.57142857,Thinned 2,,,,,
122.3,0,88,78.57142857,Thinned 2,,,,,
122.4,0,88,78.57142857,Thinned 2,,,,,
122.5,0,88,78.57142857,Thinned 2,,,,,
122.6,0,88,78.57142857,Thinned 2,,,,,
122.7,0,88,78.57142857,Thinned 2,,,,,
122.8,0,88,78.57142857,Thinned 2,,,,,
122.9,0,88,78.57142857,Thinned 2,,,,,
123,0,88,78.57142857,Thinned 2,,,,,
123.1,2,90,80.35714286,Thinned 2,,,,,
123.2,0,90,80.35714286,Thinned 2,,,,,
123.3,1,91,81.25,Thinned 2,,,,,
123.4,0,91,81.25,Thinned 2,,,,,
123.5,0,91,81.25,Thinned 2,,,,,
123.6,0,91,81.25,Thinned 2,,,,,
123.7,0,91,81.25,Thinned 2,,,,,
123.8,0,91,81.25,Thinned 2,,,,,
123.9,0,91,81.25,Thinned 2,,,,,
124,0,91,81.25,Thinned 2,,,,,
124.1,0,91,81.25,Thinned 2,,,,,
124.2,0,91,81.25,Thinned 2,,,,,
124.3,0,91,81.25,Thinned 2,,,,,
124.4,0,91,81.25,Thinned 2,,,,,
124.5,0,91,81.25,Thinned 2,,,,,
124.6,0,91,81.25,Thinned 2,,,,,
124.7,0,91,81.25,Thinned 2,,,,,
124.8,0,91,81.25,Thinned 2,,,,,
124.9,0,91,81.25,Thinned 2,,,,,
125,0,91,81.25,Thinned 2,,,,,
125.1,0,91,81.25,Thinned 2,,,,,
125.2,0,91,81.25,Thinned 2,,,,,
125.3,0,91,81.25,Thinned 2,,,,,
125.4,0,91,81.25,Thinned 2,,,,,
125.5,0,91,81.25,Thinned 2,,,,,
125.6,1,92,82.14285714,Thinned 2,,,,,
125.7,1,93,83.03571429,Thinned 2,,,,,
125.8,0,93,83.03571429,Thinned 2,,,,,
125.9,1,94,83.92857143,Thinned 2,,,,,
126,0,94,83.92857143,Thinned 2,,,,,
126.1,0,94,83.92857143,Thinned 2,,,,,
126.2,0,94,83.92857143,Thinned 2,,,,,
126.3,0,94,83.92857143,Thinned 2,,,,,
126.4,0,94,83.92857143,Thinned 2,,,,,
126.5,0,94,83.92857143,Thinned 2,,,,,
126.6,0,94,83.92857143,Thinned 2,,,,,
126.7,0,94,83.92857143,Thinned 2,,,,,
126.8,0,94,83.92857143,Thinned 2,,,,,
126.9,0,94,83.92857143,Thinned 2,,,,,
127,0,94,83.92857143,Thinned 2,,,,,
127.1,0,94,83.92857143,Thinned 2,,,,,
127.2,0,94,83.92857143,Thinned 2,,,,,
127.3,0,94,83.92857143,Thinned 2,,,,,
127.4,0,94,83.92857143,Thinned 2,,,,,
127.5,0,94,83.92857143,Thinned 2,,,,,
127.6,0,94,83.92857143,Thinned 2,,,,,
127.7,0,94,83.92857143,Thinned 2,,,,,
127.8,0,94,83.92857143,Thinned 2,,,,,
127.9,2,96,85.71428571,Thinned 2,,,,,
128,0,96,85.71428571,Thinned 2,,,,,
128.1,0,96,85.71428571,Thinned 2,,,,,
128.2,0,96,85.71428571,Thinned 2,,,,,
128.3,0,96,85.71428571,Thinned 2,,,,,
128.4,0,96,85.71428571,Thinned 2,,,,,
128.5,0,96,85.71428571,Thinned 2,,,,,
128.6,0,96,85.71428571,Thinned 2,,,,,
128.7,0,96,85.71428571,Thinned 2,,,,,
128.8,0,96,85.71428571,Thinned 2,,,,,
128.9,0,96,85.71428571,Thinned 2,,,,,
129,0,96,85.71428571,Thinned 2,,,,,
129.1,0,96,85.71428571,Thinned 2,,,,,
129.2,0,96,85.71428571,Thinned 2,,,,,
129.3,0,96,85.71428571,Thinned 2,,,,,
129.4,0,96,85.71428571,Thinned 2,,,,,
129.5,0,96,85.71428571,Thinned 2,,,,,
129.6,0,96,85.71428571,Thinned 2,,,,,
129.7,0,96,85.71428571,Thinned 2,,,,,
129.8,0,96,85.71428571,Thinned 2,,,,,
129.9,0,96,85.71428571,Thinned 2,,,,,
130,0,96,85.71428571,Thinned 2,,,,,
130.1,0,96,85.71428571,Thinned 2,,,,,
130.2,0,96,85.71428571,Thinned 2,,,,,
130.3,0,96,85.71428571,Thinned 2,,,,,
130.4,0,96,85.71428571,Thinned 2,,,,,
130.5,0,96,85.71428571,Thinned 2,,,,,
130.6,0,96,85.71428571,Thinned 2,,,,,
130.7,0,96,85.71428571,Thinned 2,,,,,
130.8,0,96,85.71428571,Thinned 2,,,,,
130.9,0,96,85.71428571,Thinned 2,,,,,
131,0,96,85.71428571,Thinned 2,,,,,
131.1,0,96,85.71428571,Thinned 2,,,,,
131.2,0,96,85.71428571,Thinned 2,,,,,
131.3,0,96,85.71428571,Thinned 2,,,,,
131.4,0,96,85.71428571,Thinned 2,,,,,
131.5,0,96,85.71428571,Thinned 2,,,,,
131.6,0,96,85.71428571,Thinned 2,,,,,
131.7,0,96,85.71428571,Thinned 2,,,,,
131.8,0,96,85.71428571,Thinned 2,,,,,
131.9,0,96,85.71428571,Thinned 2,,,,,
132,0,96,85.71428571,Thinned 2,,,,,
132.1,0,96,85.71428571,Thinned 2,,,,,
132.2,0,96,85.71428571,Thinned 2,,,,,
132.3,0,96,85.71428571,Thinned 2,,,,,
132.4,0,96,85.71428571,Thinned 2,,,,,
132.5,0,96,85.71428571,Thinned 2,,,,,
132.6,0,96,85.71428571,Thinned 2,,,,,
132.7,0,96,85.71428571,Thinned 2,,,,,
132.8,0,96,85.71428571,Thinned 2,,,,,
132.9,0,96,85.71428571,Thinned 2,,,,,
133,0,96,85.71428571,Thinned 2,,,,,
133.1,0,96,85.71428571,Thinned 2,,,,,
133.2,0,96,85.71428571,Thinned 2,,,,,
133.3,0,96,85.71428571,Thinned 2,,,,,
133.4,0,96,85.71428571,Thinned 2,,,,,
133.5,0,96,85.71428571,Thinned 2,,,,,
133.6,0,96,85.71428571,Thinned 2,,,,,
133.7,0,96,85.71428571,Thinned 2,,,,,
133.8,0,96,85.71428571,Thinned 2,,,,,
133.9,0,96,85.71428571,Thinned 2,,,,,
134,0,96,85.71428571,Thinned 2,,,,,
134.1,0,96,85.71428571,Thinned 2,,,,,
134.2,0,96,85.71428571,Thinned 2,,,,,
134.3,0,96,85.71428571,Thinned 2,,,,,
134.4,0,96,85.71428571,Thinned 2,,,,,
134.5,0,96,85.71428571,Thinned 2,,,,,
134.6,0,96,85.71428571,Thinned 2,,,,,
134.7,0,96,85.71428571,Thinned 2,,,,,
134.8,0,96,85.71428571,Thinned 2,,,,,
134.9,0,96,85.71428571,Thinned 2,,,,,
135,0,96,85.71428571,Thinned 2,,,,,
135.1,0,96,85.71428571,Thinned 2,,,,,
135.2,0,96,85.71428571,Thinned 2,,,,,
135.3,0,96,85.71428571,Thinned 2,,,,,
135.4,0,96,85.71428571,Thinned 2,,,,,
135.5,0,96,85.71428571,Thinned 2,,,,,
135.6,0,96,85.71428571,Thinned 2,,,,,
135.7,0,96,85.71428571,Thinned 2,,,,,
135.8,0,96,85.71428571,Thinned 2,,,,,
135.9,0,96,85.71428571,Thinned 2,,,,,
136,0,96,85.71428571,Thinned 2,,,,,
136.1,0,96,85.71428571,Thinned 2,,,,,
136.2,0,96,85.71428571,Thinned 2,,,,,
136.3,0,96,85.71428571,Thinned 2,,,,,
136.4,0,96,85.71428571,Thinned 2,,,,,
136.5,0,96,85.71428571,Thinned 2,,,,,
136.6,0,96,85.71428571,Thinned 2,,,,,
136.7,0,96,85.71428571,Thinned 2,,,,,
136.8,0,96,85.71428571,Thinned 2,,,,,
136.9,0,96,85.71428571,Thinned 2,,,,,
137,0,96,85.71428571,Thinned 2,,,,,
137.1,0,96,85.71428571,Thinned 2,,,,,
137.2,0,96,85.71428571,Thinned 2,,,,,
137.3,0,96,85.71428571,Thinned 2,,,,,
137.4,0,96,85.71428571,Thinned 2,,,,,
137.5,0,96,85.71428571,Thinned 2,,,,,
137.6,0,96,85.71428571,Thinned 2,,,,,
137.7,0,96,85.71428571,Thinned 2,,,,,
137.8,0,96,85.71428571,Thinned 2,,,,,
137.9,0,96,85.71428571,Thinned 2,,,,,
138,0,96,85.71428571,Thinned 2,,,,,
138.1,0,96,85.71428571,Thinned 2,,,,,
138.2,0,96,85.71428571,Thinned 2,,,,,
138.3,0,96,85.71428571,Thinned 2,,,,,
138.4,0,96,85.71428571,Thinned 2,,,,,
138.5,0,96,85.71428571,Thinned 2,,,,,
138.6,0,96,85.71428571,Thinned 2,,,,,
138.7,0,96,85.71428571,Thinned 2,,,,,
138.8,0,96,85.71428571,Thinned 2,,,,,
138.9,0,96,85.71428571,Thinned 2,,,,,
139,0,96,85.71428571,Thinned 2,,,,,
139.1,0,96,85.71428571,Thinned 2,,,,,
139.2,0,96,85.71428571,Thinned 2,,,,,
139.3,0,96,85.71428571,Thinned 2,,,,,
139.4,0,96,85.71428571,Thinned 2,,,,,
139.5,0,96,85.71428571,Thinned 2,,,,,
139.6,0,96,85.71428571,Thinned 2,,,,,
139.7,0,96,85.71428571,Thinned 2,,,,,
139.8,0,96,85.71428571,Thinned 2,,,,,
139.9,0,96,85.71428571,Thinned 2,,,,,
140,0,96,85.71428571,Thinned 2,,,,,
140.1,0,96,85.71428571,Thinned 2,,,,,
140.2,0,96,85.71428571,Thinned 2,,,,,
140.3,0,96,85.71428571,Thinned 2,,,,,
140.4,0,96,85.71428571,Thinned 2,,,,,
140.5,0,96,85.71428571,Thinned 2,,,,,
140.6,0,96,85.71428571,Thinned 2,,,,,
140.7,0,96,85.71428571,Thinned 2,,,,,
140.8,0,96,85.71428571,Thinned 2,,,,,
140.9,0,96,85.71428571,Thinned 2,,,,,
141,0,96,85.71428571,Thinned 2,,,,,
141.1,0,96,85.71428571,Thinned 2,,,,,
141.2,0,96,85.71428571,Thinned 2,,,,,
141.3,0,96,85.71428571,Thinned 2,,,,,
141.4,0,96,85.71428571,Thinned 2,,,,,
141.5,0,96,85.71428571,Thinned 2,,,,,
141.6,0,96,85.71428571,Thinned 2,,,,,
141.7,0,96,85.71428571,Thinned 2,,,,,
141.8,0,96,85.71428571,Thinned 2,,,,,
141.9,0,96,85.71428571,Thinned 2,,,,,
142,0,96,85.71428571,Thinned 2,,,,,
142.1,0,96,85.71428571,Thinned 2,,,,,
142.2,0,96,85.71428571,Thinned 2,,,,,
142.3,0,96,85.71428571,Thinned 2,,,,,
142.4,0,96,85.71428571,Thinned 2,,,,,
142.5,0,96,85.71428571,Thinned 2,,,,,
142.6,0,96,85.71428571,Thinned 2,,,,,
142.7,0,96,85.71428571,Thinned 2,,,,,
142.8,0,96,85.71428571,Thinned 2,,,,,
142.9,0,96,85.71428571,Thinned 2,,,,,
143,0,96,85.71428571,Thinned 2,,,,,
143.1,0,96,85.71428571,Thinned 2,,,,,
143.2,0,96,85.71428571,Thinned 2,,,,,
143.3,0,96,85.71428571,Thinned 2,,,,,
143.4,0,96,85.71428571,Thinned 2,,,,,
143.5,0,96,85.71428571,Thinned 2,,,,,
143.6,0,96,85.71428571,Thinned 2,,,,,
143.7,0,96,85.71428571,Thinned 2,,,,,
143.8,0,96,85.71428571,Thinned 2,,,,,
143.9,0,96,85.71428571,Thinned 2,,,,,
144,0,96,85.71428571,Thinned 2,,,,,
144.1,0,96,85.71428571,Thinned 2,,,,,
144.2,0,96,85.71428571,Thinned 2,,,,,
144.3,0,96,85.71428571,Thinned 2,,,,,
144.4,0,96,85.71428571,Thinned 2,,,,,
